"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"gene_10069"	7.09392639403936	-0.14051064221882	0.155232684934727	-0.90516145023133	0.365379861226552	0.93667218237538
"gene_1007"	10.7548639599907	0.011437982089064	0.135774135867802	0.0842427168912397	0.932863455707667	0.994162264486937
"gene_10070"	1.85601287292892	0.454859020757528	0.262145173860983	1.73514169289549	0.082715711048136	0.93667218237538
"gene_10071"	10.9652442048819	-0.156147273200615	0.14408586742515	-1.08370984601755	0.278493468669031	0.93667218237538
"gene_10072"	51.3094725051748	-0.0117429346390727	0.0891392505695126	-0.131736968440354	0.895192343742802	0.993773189486212
"gene_10073"	2.49823505592405	0.0117167209643961	0.220983133178188	0.0530208835212254	0.957715268471369	0.996587622950982
"gene_10074"	1.1295793601287	0.371291606773923	0.399140845810616	0.930227038076914	0.35225354541792	0.93667218237538
"gene_10075"	102.331266659101	-0.0141036050327049	0.0964269434745385	-0.146262077014076	0.883714502014518	0.992308993236858
"gene_10076"	80.9848414359656	0.0264331662044798	0.098622192118552	0.268024525075502	0.788680440880229	0.974203344296368
"gene_10077"	18.8665113458776	-0.00688982835455867	0.109809170791323	-0.0627436515994812	0.949970636899683	0.99560851446477
"gene_10078"	7.77683828254727	0.0826081699332421	0.138684542003008	0.595655209586736	0.551405585983475	0.943836258901486
"gene_10079"	6.81641544511856	-0.165343326405642	0.143562936884948	-1.15171317885583	0.249438954922342	0.93667218237538
"gene_1008"	1.26711733902106	0.0733302342567993	0.347625104980345	0.210946313158094	0.832929164480945	0.981012131395461
"gene_10080"	1.17178401760578	0.384847122102485	0.384175190851404	1.00174902301627	0.316464823337809	0.93667218237538
"gene_10081"	4.72084838071524	0.072508076859919	0.177575438045407	0.408322669272416	0.683036798456053	0.960727249024193
"gene_10082"	30.9802043299075	0.564294820472986	0.264100580741587	2.13666633707681	0.0326251398524894	0.93667218237538
"gene_10083"	47.8758687787302	-0.0373617179754042	0.101328032375798	-0.368720452765131	0.712336102200062	0.962327759798043
"gene_10084"	1.09359361066962	0.221659860485176	0.399973775608062	0.554185984189081	0.579451569374055	0.948849520636125
"gene_10085"	1.65210487974331	0.164413512852529	0.305070691181152	0.538935786377784	0.589931163244716	0.948849520636125
"gene_10086"	1.26639681582112	0.00958220491391156	0.334940744116874	0.0286086571497195	0.977176707504709	0.999245452972488
"gene_10087"	1.07637453790412	0.280069999515431	0.404218935913117	0.69286709412255	0.488392961771146	0.93667218237538
"gene_10088"	1.07637453790412	0.280069999515431	0.404218935913117	0.69286709412255	0.488392961771146	0.93667218237538
"gene_10089"	2.31294790256435	-0.352978326731276	0.23889159628195	-1.47756694762371	0.13952372665169	0.93667218237538
"gene_1009"	1.44872060517799	0.230698167226713	0.297896507743772	0.774423872820766	0.43868017070686	0.93667218237538
"gene_10090"	29.1811068228434	0.0303761203676094	0.0981854504801708	0.309374965629394	0.757036311456742	0.970406185035305
"gene_10091"	114.73647550111	-0.0705139397069275	0.0937949585865327	-0.751788163986162	0.452178460954316	0.93667218237538
"gene_10092"	12.5992680602146	-0.136621097029156	0.137072923213709	-0.996703753199685	0.318908327381796	0.93667218237538
"gene_10093"	34.6274048701901	0.0128955648081502	0.102379982168587	0.125957873160354	0.899765271260226	0.993773189486212
"gene_10094"	23.4346574755992	0.0353462996402907	0.105047184826413	0.336480217901121	0.736508766661653	0.967855236106158
"gene_10095"	9.43403795652789	-0.0658634504675159	0.139313032596042	-0.472773072555935	0.636375087157775	0.954422727082736
"gene_10096"	6.45966501950814	-0.046155181888697	0.139982831984447	-0.329720303800005	0.74161131069666	0.968049323574661
"gene_10097"	6.25004884978748	0.0106784141722676	0.149341818362349	0.0715031749938823	0.942997297748403	0.995204286218424
"gene_10098"	1.09689929658174	0.280068392380191	0.404238372396741	0.692829804156537	0.488416365923166	0.93667218237538
"gene_10099"	1.16349959053093	0.104770890172247	0.385817868180104	0.271555308380221	0.785963967162733	0.974062761234681
"gene_101"	4.55127500381874	0.245453067242684	0.238376659358924	1.02968582537733	0.303157511655862	0.93667218237538
"gene_1010"	32.6080813916813	0.0739235258612539	0.099826996666857	0.740516376626573	0.458986727930022	0.93667218237538
"gene_10100"	3.50215551482736	-0.0201890288549503	0.197661490604972	-0.102139414172982	0.918646016605195	0.994162264486937
"gene_10101"	1.13473481952125	0.45985612813614	0.394673612113935	1.16515549563367	0.243956056530958	0.93667218237538
"gene_10102"	1.07999735412496	0.221256836785949	0.400053491861235	0.553068130355665	0.580216758523776	0.948849520636125
"gene_10103"	1.52869031514954	0.0614707476684839	0.293492245900982	0.209445900281886	0.834100164003741	0.981448882148701
"gene_10104"	1.07637453790412	0.280069999515431	0.404218935913117	0.69286709412255	0.488392961771146	0.93667218237538
"gene_10105"	2.44581450675922	0.211023119102032	0.373091958907526	0.565606183847923	0.571661523166044	0.948849520636125
"gene_10106"	1.33366676516299	0.257653549314883	0.341229395731255	0.755074306428761	0.450204398642598	0.93667218237538
"gene_10107"	25.0167093142961	0.0435777297723	0.156492753266396	0.278464841743299	0.780655550329108	0.973656621861971
"gene_10108"	1.10914806073286	0.22109162544064	0.400027758295421	0.552690709221641	0.580475216327934	0.948849520636125
"gene_10109"	1.3935333076094	0.266987823951278	0.32705342622735	0.816343149286205	0.414303902028702	0.93667218237538
"gene_1011"	1.08431379766585	0.221655514550095	0.400043591762408	0.554078403239963	0.579525189687254	0.948849520636125
"gene_10110"	2.32864313878111	0.164335044653596	0.254149001026014	0.646609052131489	0.51788499796008	0.937569355619026
"gene_10111"	1.95085308854506	0.468452116419644	0.332014794847245	1.41093747534706	0.158263050903583	0.93667218237538
"gene_10112"	8.55912272776165	0.189642563216883	0.147459043788238	1.28606939489736	0.198418844085784	0.93667218237538
"gene_10113"	4.8004611369537	0.063175126586513	0.170332504955165	0.370892957883417	0.710717260470068	0.962327759798043
"gene_10114"	1.07637453790412	0.280069999515431	0.404218935913117	0.69286709412255	0.488392961771146	0.93667218237538
"gene_10115"	2.75162565339657	-0.140624057660582	0.256901559222575	-0.547384990912989	0.584114264572257	0.948849520636125
"gene_10116"	5.55100889375877	0.206662579246525	0.157305306095968	1.31376737616496	0.18892449942027	0.93667218237538
"gene_10117"	2.1300583849775	-0.196593316246648	0.256554634599169	-0.766282458914833	0.443508253192348	0.93667218237538
"gene_10118"	10.2982029728265	-0.09824320789627	0.132586204741391	-0.740976092406393	0.458707936321473	0.93667218237538
"gene_10119"	20.273361821694	0.00918576851868073	0.119868470583999	0.0766320657461274	0.938916249172552	0.994403847835099
"gene_1012"	43.611801485283	-0.00819282177934901	0.0835628913766353	-0.098043780491298	0.921897529005568	0.994162264486937
"gene_10120"	2.43879887510906	-0.156944568781585	0.259456212958114	-0.604898094334406	0.545246709449934	0.942850173185603
"gene_10121"	3.53937701720141	0.409672636172306	0.24003908047927	1.70669140772553	0.0878794250870159	0.93667218237538
"gene_10122"	80.0245375590709	0.0731814278074649	0.128369662280803	0.570083511222332	0.568621058068961	0.948849520636125
"gene_10123"	12.8504482207831	-0.172165692055412	0.185544058685369	-0.927896550691265	0.353461233832859	0.93667218237538
"gene_10124"	4.78301043238823	-0.141494920007542	0.178018249856598	-0.794833788791449	0.426710193268202	0.93667218237538
"gene_10125"	59.6195075574131	-0.180549619310053	0.0950846512230265	-1.89883032632221	0.0575867884717907	0.93667218237538
"gene_10126"	12.4172883549923	-0.0707525678794989	0.135590458086413	-0.521810818239197	0.601802056619057	0.949523233374184
"gene_10127"	1.12432418128508	0.286511270770927	0.382464183687316	0.749119219500994	0.453785351890235	0.93667218237538
"gene_10128"	29.4383496681938	-0.0663185814611851	0.155605159341215	-0.426197831369845	0.669963697583757	0.960727249024193
"gene_10129"	2.10629270333312	-0.157156938038236	0.234630199933751	-0.66980694762486	0.502980864072442	0.93667218237538
"gene_1013"	9.49968110261826	-0.0401381511070339	0.145072036754652	-0.276677380458345	0.782027841870164	0.973656621861971
"gene_10130"	1.34649328191107	-0.293273535430832	0.341970239521102	-0.857599584810463	0.391113604400176	0.93667218237538
"gene_10131"	55.633293229133	-0.00938025688345974	0.0977009972552109	-0.0960098376371429	0.923512759354945	0.994162264486937
"gene_10132"	21.8649605574648	0.0484345794226259	0.181613693066591	0.266690130049097	0.7897077538575	0.974203344296368
"gene_10133"	36.2267521853825	0.0454094334497994	0.186571238106061	0.243389248582814	0.807703871827991	0.978018426270954
"gene_10134"	7.57745010392518	-0.0896757890302135	0.218105564542074	-0.411157730975335	0.680956880279958	0.960727249024193
"gene_10135"	4.2204293689239	0.242734918145061	0.224362439298923	1.08188749820847	0.279302520629303	0.93667218237538
"gene_10136"	4.88122954963772	0.0328052103816604	0.212063827821097	0.154694983669425	0.877061784840007	0.989234801624657
"gene_10137"	12.4702511495024	-0.0131619014897203	0.16873626377062	-0.078002802691024	0.937825823562555	0.994359541239286
"gene_10138"	66.3261246092021	-0.113210631182232	0.110293611066168	-1.02644777052692	0.304680570631359	0.93667218237538
"gene_10139"	21.6509849241462	0.0216269811487556	0.112002825152394	0.19309317527776	0.846885997418892	0.982610771977922
"gene_1014"	18.6592074909497	0.172484641102886	0.115028663881519	1.49949269410404	0.133745862623417	0.93667218237538
"gene_10140"	7.47890757441761	0.0210531383300926	0.13771204122295	0.152877977431243	0.87849450320586	0.989611872666839
"gene_10141"	3.541782392546	-0.153911708933778	0.236612842339077	-0.650479100847855	0.515382797143163	0.937569355619026
"gene_10142"	25.9701615713379	-0.0103218961504612	0.110576794586274	-0.093345951915868	0.925628727070935	0.994162264486937
"gene_10143"	8.10037806331154	-0.15027978386122	0.152062075957182	-0.98827918082308	0.323015938674364	0.93667218237538
"gene_10144"	6.97838827965386	-0.149960399667874	0.148312724505986	-1.01110946594351	0.311964040286572	0.93667218237538
"gene_10145"	4.48913598404669	0.030230190807725	0.220405999132017	0.137156842040484	0.89090682350161	0.99359962400747
"gene_10146"	1.39780987996176	0.353926324878643	0.335406068092996	1.05521741717717	0.291325900158497	0.93667218237538
"gene_10147"	10.090671180306	-0.200008624558887	0.156715712350904	-1.27625125495423	0.201866715377035	0.93667218237538
"gene_10148"	1.61712937040146	0.280117405169064	0.322295150208002	0.869133168737667	0.384774296446778	0.93667218237538
"gene_10149"	1.98704486804226	0.0370839455422584	0.261039609617551	0.142062522988715	0.887030620203352	0.993274635155846
"gene_1015"	22.9263430574329	-0.0318528273746922	0.105955932747486	-0.30062334924278	0.76370172449627	0.971314705356328
"gene_10150"	10.7073933951138	-0.000433226258981419	0.136603772274188	-0.00317140772739318	0.997469586980046	0.999801581031413
"gene_10151"	17.5755807300978	-0.142876595323145	0.115737759448245	-1.23448558192485	0.217022016065685	0.93667218237538
"gene_10152"	7.94891093210069	0.359055328196857	0.331030694353022	1.08465871691629	0.278072838652821	0.93667218237538
"gene_10153"	19.8408244731003	0.384712747128064	0.209631229354229	1.83518814593215	0.0664778169323391	0.93667218237538
"gene_10154"	1.40887949874411	0.196491176575839	0.326073533831358	0.602597746180351	0.546776320082413	0.943085207741113
"gene_10155"	11.280775475579	0.135896429186403	0.120667248216704	1.12620807381261	0.260077456860402	0.93667218237538
"gene_10156"	8.78787480519567	-0.240939184571619	0.136114054926012	-1.77012715330968	0.0767059611006849	0.93667218237538
"gene_10157"	8.33555971471825	-0.242186756704543	0.141798803940882	-1.70796050441662	0.0876436711844383	0.93667218237538
"gene_10158"	6.50569999267889	-0.100454894542067	0.153598610531368	-0.654009135854467	0.51310591974546	0.937481079058648
"gene_10159"	2.07688948760205	-0.125147416790751	0.252574288746243	-0.49548755501588	0.62025600458894	0.951790715998239
"gene_1016"	13.2153805309666	-0.141537623428155	0.138946092588219	-1.01865134018282	0.308368521364945	0.93667218237538
"gene_10160"	1.50428498975808	0.188739212538242	0.324943039187012	0.580837838565355	0.561349750401172	0.94782238669545
"gene_10161"	1.62466924256599	-0.0151095125861156	0.295438455220379	-0.0511426739448826	0.959211831575129	0.996587622950982
"gene_10162"	12.4551772454956	-0.0592800910269982	0.123452021916747	-0.480187283339718	0.631094228380164	0.954422727082736
"gene_10163"	2.29039735900925	0.109817020294283	0.236401617913424	0.464535823669789	0.642263899634003	0.955798917689732
"gene_10164"	6.21076464782299	-0.104269529079803	0.151644256009969	-0.687593001036241	0.491709116903134	0.93667218237538
"gene_10165"	1.22802538229867	0.402758747712562	0.390587182628574	1.03116222350686	0.302464752415629	0.93667218237538
"gene_10166"	4.55026228343238	0.104821875961377	0.208920630163891	0.501730613578698	0.615857027059585	0.950574689971035
"gene_10167"	17.8715741303141	0.0733930422859946	0.122901640089302	0.597168941217271	0.550394593217458	0.943505014532109
"gene_10168"	18.5836506811815	0.0521421445872785	0.228719606221617	0.227974092158744	0.81966638167775	0.980263172333966
"gene_10169"	1.07637453790412	0.280069999515431	0.404218935913117	0.69286709412255	0.488392961771146	0.93667218237538
"gene_1017"	15.2907330808922	-0.0511075691923054	0.129472566466354	-0.39473666574445	0.693037240236063	0.960821866028365
"gene_10170"	2.62048659936959	0.102744281308539	0.294233309742025	0.349193235118832	0.726944244540278	0.965784508940541
"gene_10171"	19.279499013765	-0.0394047153235813	0.123829734122862	-0.318216909716406	0.750320406836902	0.968676869835292
"gene_10172"	1.32682913597834	0.285279266229088	0.35302512479318	0.808099045064339	0.419033567302776	0.93667218237538
"gene_10173"	2.16646046205329	-0.127396242921476	0.238528428131421	-0.534092493374774	0.59327754303558	0.948939751114681
"gene_10174"	1.07831197968326	0.223872751091044	0.400150305264887	0.55947164889165	0.57583987484196	0.948849520636125
"gene_10175"	3.99483898530629	-0.108711137428999	0.192079025654344	-0.565970891713239	0.571413568241701	0.948849520636125
"gene_10176"	1.07637453790412	0.280069999515431	0.404218935913117	0.69286709412255	0.488392961771146	0.93667218237538
"gene_10177"	1.07637453790412	0.280069999515431	0.404218935913117	0.69286709412255	0.488392961771146	0.93667218237538
"gene_10178"	1.07637453790412	0.280069999515431	0.404218935913117	0.69286709412255	0.488392961771146	0.93667218237538
"gene_10179"	1.07637453790412	0.280069999515431	0.404218935913117	0.69286709412255	0.488392961771146	0.93667218237538
"gene_1018"	7.0698428465478	0.0538270893662929	0.16864174729573	0.319180097629692	0.749589948080286	0.968544918385141
"gene_10180"	1.07637453790412	0.280069999515431	0.404218935913117	0.69286709412255	0.488392961771146	0.93667218237538
"gene_10181"	1.07637453790412	0.280069999515431	0.404218935913117	0.69286709412255	0.488392961771146	0.93667218237538
"gene_10182"	1.07637453790412	0.280069999515431	0.404218935913117	0.69286709412255	0.488392961771146	0.93667218237538
"gene_10183"	1.07637453790412	0.280069999515431	0.404218935913117	0.69286709412255	0.488392961771146	0.93667218237538
"gene_10184"	10.3213689701404	-0.336037077408037	0.162802612468455	-2.06407668963633	0.0390104457213658	0.93667218237538
"gene_10185"	1.07637453790412	0.280069999515431	0.404218935913117	0.69286709412255	0.488392961771146	0.93667218237538
"gene_10186"	1.07637453790412	0.280069999515431	0.404218935913117	0.69286709412255	0.488392961771146	0.93667218237538
"gene_10187"	8.06661133076568	-1.41098821817578	0.330680310050601	-4.26692541191784	1.98185383594955e-05	0.101401551516359
"gene_10188"	1.09859147930789	0.268970047343325	0.397248917298545	0.677081889039325	0.498353999178458	0.93667218237538
"gene_10189"	1.09224109275731	0.22131806590134	0.400254879971965	0.552942829621071	0.580302558423779	0.948849520636125
"gene_1019"	7.91749601225663	0.173972858868629	0.17359788589235	1.00216000888692	0.316266318979265	0.93667218237538
"gene_10190"	1.11547564998594	0.21092751657832	0.393414306157212	0.536146025391439	0.591857633081988	0.948849520636125
"gene_10191"	1.07637453790412	0.280069999515431	0.404218935913117	0.69286709412255	0.488392961771146	0.93667218237538
"gene_10192"	1.07637453790412	0.280069999515431	0.404218935913117	0.69286709412255	0.488392961771146	0.93667218237538
"gene_10193"	1.07493347164297	0.280067763216155	0.404246394498532	0.692814498849345	0.488425972106842	0.93667218237538
"gene_10194"	1.13086892043038	0.0498906586415115	0.378066205912859	0.131962756419998	0.895013750136659	0.993773189486212
"gene_10195"	1.07637453790412	0.280069999515431	0.404218935913117	0.69286709412255	0.488392961771146	0.93667218237538
"gene_10196"	1.07637453790412	0.280069999515431	0.404218935913117	0.69286709412255	0.488392961771146	0.93667218237538
"gene_10197"	1.07637453790412	0.280069999515431	0.404218935913117	0.69286709412255	0.488392961771146	0.93667218237538
"gene_10198"	1.07637453790412	0.280069999515431	0.404218935913117	0.69286709412255	0.488392961771146	0.93667218237538
"gene_10199"	1.07637453790412	0.280069999515431	0.404218935913117	0.69286709412255	0.488392961771146	0.93667218237538
"gene_102"	1.07637453790412	0.280069999515431	0.404218935913117	0.69286709412255	0.488392961771146	0.93667218237538
"gene_1020"	2.37224177519626	-0.17218294977214	0.23122857023394	-0.744643923533923	0.456487007367535	0.93667218237538
"gene_10200"	1.07637453790412	0.280069999515431	0.404218935913117	0.69286709412255	0.488392961771146	0.93667218237538
"gene_10201"	1.07637453790412	0.280069999515431	0.404218935913117	0.69286709412255	0.488392961771146	0.93667218237538
"gene_10202"	1.07637453790412	0.280069999515431	0.404218935913117	0.69286709412255	0.488392961771146	0.93667218237538
"gene_10203"	1.07637453790412	0.280069999515431	0.404218935913117	0.69286709412255	0.488392961771146	0.93667218237538
"gene_10204"	1.07637453790412	0.280069999515431	0.404218935913117	0.69286709412255	0.488392961771146	0.93667218237538
"gene_10205"	1.07637453790412	0.280069999515431	0.404218935913117	0.69286709412255	0.488392961771146	0.93667218237538
"gene_10206"	1.07637453790412	0.280069999515431	0.404218935913117	0.69286709412255	0.488392961771146	0.93667218237538
"gene_10207"	1.07637453790412	0.280069999515431	0.404218935913117	0.69286709412255	0.488392961771146	0.93667218237538
"gene_10208"	1.37173184740353	0.259673212214537	0.312726544281987	0.830352322060606	0.406339613778154	0.93667218237538
"gene_10209"	860.49464020884	0.0484226816626031	0.173705319387026	0.278763378309184	0.780426420643287	0.973656621861971
"gene_1021"	1.07637453790412	0.280069999515431	0.404218935913117	0.69286709412255	0.488392961771146	0.93667218237538
"gene_10210"	1.07637453790412	0.280069999515431	0.404218935913117	0.69286709412255	0.488392961771146	0.93667218237538
"gene_10211"	1.07637453790412	0.280069999515431	0.404218935913117	0.69286709412255	0.488392961771146	0.93667218237538
"gene_10212"	1.07637453790412	0.280069999515431	0.404218935913117	0.69286709412255	0.488392961771146	0.93667218237538
"gene_10213"	1.07637453790412	0.280069999515431	0.404218935913117	0.69286709412255	0.488392961771146	0.93667218237538
"gene_10214"	1.07637453790412	0.280069999515431	0.404218935913117	0.69286709412255	0.488392961771146	0.93667218237538
"gene_10215"	1.07637453790412	0.280069999515431	0.404218935913117	0.69286709412255	0.488392961771146	0.93667218237538
