"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"gene_10019"	2.06694730790282	-0.174793590504782	0.24084785884036	-0.725742762864416	0.467996481259056	0.999727190789638
"gene_1002"	7.8680060006742	0.071007259117925	0.151177173237104	0.469695639873875	0.638572483405629	0.999727190789638
"gene_10020"	1.11298294186145	0.125950786021401	0.368623033995984	0.341679098715175	0.732592403267385	0.999727190789638
"gene_10021"	1.123915474206	-0.00427159855540304	0.364779876363471	-0.0117100718328737	0.990656928008488	0.999727190789638
"gene_10022"	1.07637453790412	0.0888193123818687	0.370626713779745	0.239646277722582	0.810604485502364	0.999727190789638
"gene_10023"	1.07637453790412	0.0888193123818687	0.370626713779745	0.239646277722582	0.810604485502364	0.999727190789638
"gene_10024"	5.91957317262889	0.116287564054696	0.176063559356805	0.660486272568368	0.508941824893073	0.999727190789638
"gene_10025"	1.84512037524418	0.230698133531617	0.271416428998754	0.849978515975082	0.395337030822887	0.999727190789638
"gene_10026"	11.1995928616349	0.0363585479076072	0.161868130452315	0.224618322371482	0.82227620990107	0.999727190789638
"gene_10027"	1.26675653438805	-0.0289371970692868	0.346777672504374	-0.083445963692838	0.933496942183998	0.999727190789638
"gene_10028"	18.149557198527	-0.0619243080093313	0.106022834487885	-0.584065765723394	0.559176066248744	0.999727190789638
"gene_10029"	15.8002762480916	-0.014626249087107	0.115225865260567	-0.126935467605574	0.898991474593732	0.999727190789638
"gene_1003"	6.23442419637058	-0.0347859708934136	0.157955812673004	-0.220225962595164	0.825695177711343	0.999727190789638
"gene_10030"	2.88827150100936	0.237059116841967	0.227384285301857	1.04254837368056	0.297157510338414	0.999727190789638
"gene_10031"	1.07637453790412	0.0888193123818687	0.370626713779745	0.239646277722582	0.810604485502364	0.999727190789638
"gene_10032"	2.99956017034536	-0.0161093005177417	0.212723506816225	-0.075728821693687	0.939634845431718	0.999727190789638
"gene_10033"	1.1078898560234	0.0889157030283223	0.370680974411688	0.23987123474422	0.81043008125178	0.999727190789638
"gene_10034"	1.46858456983589	-0.126390487851066	0.335737708672284	-0.376456038706206	0.706577891795264	0.999727190789638
"gene_10035"	2.27668888109191	-0.0323230830208631	0.2285457459169	-0.141429379449556	0.887530746085088	0.999727190789638
"gene_10036"	49.6114763014907	0.01785380726036	0.0818766090728491	0.218057482625773	0.827384324192648	0.999727190789638
"gene_10037"	5.04009437541854	0.0640132749026014	0.188121957518793	0.340275402972067	0.733649138733444	0.999727190789638
"gene_10038"	18.0827463518597	-0.0950957157412467	0.10516511697019	-0.904251509254747	0.365862052790349	0.999727190789638
"gene_10039"	42.0140284631605	-0.0544028412131285	0.0886632027858174	-0.61358984904424	0.539486393064529	0.999727190789638
"gene_1004"	24.7039194628058	0.0502167210989879	0.101859802655526	0.492998413405658	0.622013708400502	0.999727190789638
"gene_10040"	1.96843097934007	0.29855500125648	0.282620087473282	1.05638280677662	0.290793357797364	0.999727190789638
"gene_10041"	1.6560161223056	-0.0746844777728339	0.310230906272201	-0.240738354119059	0.809757910720399	0.999727190789638
"gene_10042"	1.1481858189957	0.255164709581545	0.342365209018422	0.745299764287133	0.456090523592214	0.999727190789638
"gene_10043"	1.08719654455047	0.127877996987057	0.368433229236708	0.347085948930245	0.728526749248332	0.999727190789638
"gene_10044"	2.6140052414976	0.051739127133187	0.234715694062467	0.220433181257224	0.825533805969384	0.999727190789638
"gene_10045"	161.010925800612	-0.0722259401854143	0.0783976851552233	-0.921276438741918	0.35690611899683	0.999727190789638
"gene_10046"	7.93373761583935	-0.208909974622486	0.158023416429693	-1.32201909908354	0.186161791132952	0.999727190789638
"gene_10047"	1.11346380239267	0.130829530215756	0.3685515787094	0.354982959709186	0.72260235716079	0.999727190789638
"gene_10048"	16.1375949516814	-0.0704673950405214	0.121281976580218	-0.581021162644996	0.561226190679226	0.999727190789638
"gene_10049"	1.37207641798774	-0.166513768745451	0.330589038254312	-0.503688112663181	0.614480563107246	0.999727190789638
"gene_1005"	17.1674401943765	-0.0848499596158951	0.114920741120252	-0.738334601646096	0.460311144830154	0.999727190789638
"gene_10050"	176.525018849332	-0.0320959423531251	0.188088889334052	-0.170642415225929	0.864504944507094	0.999727190789638
"gene_10051"	1.5659001268411	0.0701157218678	0.297338064017076	0.235811456227728	0.813578978042065	0.999727190789638
"gene_10052"	12.9858119027203	-0.162728042485938	0.211916288147031	-0.767888320000373	0.442553537110902	0.999727190789638
"gene_10053"	5.29703854729815	0.0738278665497194	0.171092072547776	0.431509569381736	0.666097896098073	0.999727190789638
"gene_10054"	1.07637453790412	0.0888193123818687	0.370626713779745	0.239646277722582	0.810604485502364	0.999727190789638
"gene_10055"	1.24962726720989	-0.0230240622621093	0.342482612978035	-0.0672269522295019	0.946401028879145	0.999727190789638
"gene_10056"	9.85979683106193	0.117060907210198	0.157331447216152	0.744040109472661	0.456852210025485	0.999727190789638
"gene_10057"	20.192398213324	0.00905345530282497	0.121992436808364	0.0742132507529703	0.940840702351047	0.999727190789638
"gene_10058"	12.4595352318927	-0.02701987336798	0.130963136107293	-0.20631663360477	0.836543586295114	0.999727190789638
"gene_10059"	1.35824069716279	-0.102885191797659	0.302485324120433	-0.34013283816935	0.733756493172748	0.999727190789638
"gene_1006"	16.6400193064576	-0.0856756091448799	0.112512028373371	-0.761479553639952	0.446370686733608	0.999727190789638
"gene_10060"	19.8138605933684	-0.0311465571001981	0.109760733597608	-0.283767756275974	0.776588365944331	0.999727190789638
"gene_10061"	7.36657043681181	-0.182775433649186	0.217410347964251	-0.840693349514533	0.40051974724713	0.999727190789638
"gene_10062"	70.1826974298628	-0.126574623990205	0.0880690447238594	-1.43722035803931	0.150655390152895	0.999727190789638
"gene_10063"	1.11144184463775	0.0426842792702114	0.367595961954837	0.11611737801259	0.907559516315533	0.999727190789638
"gene_10064"	2.79805169456706	-0.0272736055415724	0.267627812508544	-0.101908711527139	0.918829135167469	0.999727190789638
"gene_10065"	82.3950197768913	-0.0780857026464812	0.0842404714585832	-0.926938101063122	0.353958673462678	0.999727190789638
"gene_10066"	2.38292490692063	0.1174414965434	0.235582233237717	0.498515931907711	0.618120442704358	0.999727190789638
"gene_10067"	1.49187501756749	0.248394127897265	0.31373560393384	0.791730759221211	0.428517683065683	0.999727190789638
"gene_10068"	24.585405154306	-0.0819552620237274	0.104654591859523	-0.783102399689591	0.433566982116581	0.999727190789638
"gene_10069"	7.09392639403936	0.0597697713988358	0.15071357672133	0.396578547859365	0.691678274401686	0.999727190789638
"gene_1007"	10.7548639599907	-0.0811013165001095	0.126890684929793	-0.639143184899519	0.522729788587122	0.999727190789638
"gene_10070"	1.85601287292892	0.220969014942867	0.272858774356407	0.809829243952544	0.418038322484051	0.999727190789638
"gene_10071"	10.9652442048819	-0.0676116836537681	0.126314327144379	-0.53526535890491	0.592466376779926	0.999727190789638
"gene_10072"	51.3094725051748	-0.0517287234957298	0.0879704631668811	-0.5880237710878	0.556516337386741	0.999727190789638
"gene_10073"	2.49823505592405	-0.0703474810908305	0.248004536147539	-0.28365400965481	0.776675542554912	0.999727190789638
"gene_10074"	1.1295793601287	-0.00375835629781265	0.364806617976994	-0.0103023248828498	0.991780079443371	0.999727190789638
"gene_10075"	102.331266659101	-0.0336052667275036	0.0921966079046745	-0.364495695571028	0.715487887499143	0.999727190789638
"gene_10076"	80.9848414359656	-0.122544159451916	0.0945230230591094	-1.29644773819056	0.194821274297027	0.999727190789638
"gene_10077"	18.8665113458776	0.0617722581608839	0.118618047194535	0.520766102813823	0.602529719300968	0.999727190789638
"gene_10078"	7.77683828254727	-0.0207438012639652	0.141435214878062	-0.146666452777333	0.88339529900208	0.999727190789638
"gene_10079"	6.81641544511856	0.203986069497243	0.154496352611187	1.32032935438032	0.18672507899666	0.999727190789638
"gene_1008"	1.26711733902106	0.153967197674585	0.348484573893198	0.441819263201511	0.658619997944187	0.999727190789638
"gene_10080"	1.17178401760578	0.325344580729554	0.358973271578748	0.906319791717929	0.364766612805037	0.999727190789638
"gene_10081"	4.72084838071524	0.0888652390604158	0.186345938968154	0.476883153732707	0.633445328609148	0.999727190789638
"gene_10082"	30.9802043299075	-0.0229350060663864	0.242403692167446	-0.0946149205126114	0.924620698149009	0.999727190789638
"gene_10083"	47.8758687787302	-0.0680713092893527	0.0947003971725996	-0.718807009492124	0.472259838199914	0.999727190789638
"gene_10084"	1.09359361066962	-0.0476117028996014	0.362052454057174	-0.131504985993225	0.895375842576977	0.999727190789638
"gene_10085"	1.65210487974331	-0.0678264700099063	0.279975604026516	-0.242258500506646	0.808579867882706	0.999727190789638
"gene_10086"	1.26639681582112	-0.195724057645142	0.354535848168845	-0.552057171809407	0.58090918363637	0.999727190789638
"gene_10087"	1.07637453790412	0.0888193123818687	0.370626713779745	0.239646277722582	0.810604485502364	0.999727190789638
"gene_10088"	1.07637453790412	0.0888193123818687	0.370626713779745	0.239646277722582	0.810604485502364	0.999727190789638
"gene_10089"	2.31294790256435	-0.0424125902089064	0.251879434286584	-0.168384490496553	0.866280808685937	0.999727190789638
"gene_1009"	1.44872060517799	0.282117859159101	0.340711443398502	0.828025781420942	0.407655899331817	0.999727190789638
"gene_10090"	29.1811068228434	-0.14555911884994	0.0890865747776007	-1.63390633452144	0.10227851946022	0.999727190789638
"gene_10091"	114.73647550111	-0.139329626844492	0.0862725072375691	-1.61499452497444	0.106311880529393	0.999727190789638
"gene_10092"	12.5992680602146	-0.0508926608439957	0.145837734256542	-0.348967714723756	0.727113547649674	0.999727190789638
"gene_10093"	34.6274048701901	-0.0203525976560113	0.0932001378120185	-0.218375188425813	0.827136795809144	0.999727190789638
"gene_10094"	23.4346574755992	-0.000266210963925998	0.110061776774472	-0.00241874128991658	0.998070125549926	0.999910097637088
"gene_10095"	9.43403795652789	-0.161713812162649	0.158877975197263	-1.01784915097178	0.308749649782035	0.999727190789638
"gene_10096"	6.45966501950814	-0.15379994522397	0.167734950094362	-0.916922472850452	0.359183266919564	0.999727190789638
"gene_10097"	6.25004884978748	-0.0716055377078115	0.17324952098999	-0.413308719693076	0.679380442114679	0.999727190789638
"gene_10098"	1.09689929658174	0.0375486473392639	0.362459063896704	0.103594174016751	0.917491411249026	0.999727190789638
"gene_10099"	1.16349959053093	0.116034976221789	0.358147598294121	0.323986470311322	0.745948277381737	0.999727190789638
"gene_101"	4.55127500381874	-0.148919866918726	0.177190166399633	-0.840452209875198	0.40065488620001	0.999727190789638
"gene_1010"	32.6080813916813	-0.0697906068255214	0.0956277668628133	-0.7298152943971	0.465503094403148	0.999727190789638
"gene_10100"	3.50215551482736	-0.192292460099493	0.19794380369418	-0.971449757510886	0.331324360930737	0.999727190789638
"gene_10101"	1.13473481952125	-0.0925693239678217	0.354925948692501	-0.260813063425862	0.794236669868769	0.999727190789638
"gene_10102"	1.07999735412496	0.0888145051089842	0.370624016221165	0.239635051215853	0.810613189413475	0.999727190789638
"gene_10103"	1.52869031514954	0.0962171398451979	0.308365699207111	0.312022835524825	0.755023168856656	0.999727190789638
"gene_10104"	1.07637453790412	0.0888193123818687	0.370626713779745	0.239646277722582	0.810604485502364	0.999727190789638
"gene_10105"	2.44581450675922	0.22885727330821	0.24800704571087	0.922785369472993	0.356119066703263	0.999727190789638
"gene_10106"	1.33366676516299	0.194217671446687	0.332589462018232	0.583956179092771	0.559249794763158	0.999727190789638
"gene_10107"	25.0167093142961	-0.119473615400799	0.143076722692395	-0.835031814767372	0.403699795620116	0.999727190789638
"gene_10108"	1.10914806073286	0.131730347430639	0.368412176708208	0.357562414488195	0.720670809956214	0.999727190789638
"gene_10109"	1.3935333076094	0.326029738453543	0.307882128544257	1.05894336899349	0.289625571472795	0.999727190789638
"gene_1011"	1.08431379766585	0.0887533158874032	0.370589609668922	0.239492186428793	0.81072395453319	0.999727190789638
"gene_10110"	2.32864313878111	-0.0728816121353867	0.256356866293814	-0.284297484163565	0.776182413984528	0.999727190789638
"gene_10111"	1.95085308854506	-0.11344090993947	0.269868793391661	-0.420355790359329	0.67422555924565	0.999727190789638
"gene_10112"	8.55912272776165	-0.26634499472837	0.153008258593179	-1.74072299872736	0.0817321448950516	0.999727190789638
"gene_10113"	4.8004611369537	0.112677978714167	0.189409024984966	0.594892343293093	0.551915435683005	0.999727190789638
"gene_10114"	1.07637453790412	0.0888193123818687	0.370626713779745	0.239646277722582	0.810604485502364	0.999727190789638
"gene_10115"	2.75162565339657	0.00767878748895486	0.250628283076754	0.030638152225634	0.975558115345523	0.999727190789638
"gene_10116"	5.55100889375877	0.218088346900704	0.173486471251042	1.25709137622104	0.208720549524254	0.999727190789638
"gene_10117"	2.1300583849775	0.177447422713795	0.261792802711006	0.677816276369062	0.497888189753114	0.999727190789638
"gene_10118"	10.2982029728265	0.0185297079603439	0.141478274346339	0.130972108940085	0.895797371159078	0.999727190789638
"gene_10119"	20.273361821694	-0.0793098067812147	0.118639940536106	-0.668491626199677	0.50381982536316	0.999727190789638
"gene_1012"	43.611801485283	-0.126734247650751	0.0847423312649529	-1.49552467767859	0.13477756441045	0.999727190789638
"gene_10120"	2.43879887510906	-0.0757765842050321	0.227547680378921	-0.333014092162337	0.739123645707263	0.999727190789638
"gene_10121"	3.53937701720141	0.00953061689561621	0.187790378040043	0.0507513590157636	0.95952365077207	0.999727190789638
"gene_10122"	80.0245375590709	-0.371573516743211	0.123250094295253	-3.01479296115655	0.00257154728627034	0.999727190789638
"gene_10123"	12.8504482207831	-0.0191377892234826	0.17766794182413	-0.107716614640736	0.914220489621715	0.999727190789638
"gene_10124"	4.78301043238823	0.0765996712894477	0.166991659282406	0.458703576086438	0.646447045674812	0.999727190789638
"gene_10125"	59.6195075574131	-0.0913408477718614	0.0895416960538753	-1.02009289300153	0.307684407035066	0.999727190789638
"gene_10126"	12.4172883549923	-0.230438376001296	0.139895800307214	-1.64721439453685	0.0995139861335755	0.999727190789638
"gene_10127"	1.12432418128508	-0.0919965591216292	0.35450612702189	-0.259506259862044	0.795244652747498	0.999727190789638
"gene_10128"	29.4383496681938	-0.0840965803995018	0.13056221143387	-0.644111182523106	0.519503339472491	0.999727190789638
"gene_10129"	2.10629270333312	0.384741205778041	0.2646490613906	1.45377884114312	0.146007631505667	0.999727190789638
"gene_1013"	9.49968110261826	0.168841650515319	0.142519476564214	1.18469176694769	0.236139338848846	0.999727190789638
"gene_10130"	1.34649328191107	0.229608749238494	0.314634122800692	0.72976429636636	0.465534271978374	0.999727190789638
"gene_10131"	55.633293229133	-0.0819277293015493	0.0936987942542712	-0.87437335724109	0.381914961766313	0.999727190789638
"gene_10132"	21.8649605574648	-0.128657512081862	0.158054491608089	-0.814007313382028	0.415640761330325	0.999727190789638
"gene_10133"	36.2267521853825	-0.232657841253202	0.170016956036078	-1.36843904677268	0.171174689037179	0.999727190789638
"gene_10134"	7.57745010392518	-0.165781055225204	0.173023112337285	-0.958143990047043	0.337990155877813	0.999727190789638
"gene_10135"	4.2204293689239	-0.328941768552933	0.183348085731469	-1.7940834628331	0.0727998481592676	0.999727190789638
"gene_10136"	4.88122954963772	-0.0288646920862996	0.167898163807354	-0.171917854440736	0.863502109756003	0.999727190789638
"gene_10137"	12.4702511495024	-0.131644518627002	0.164734750790376	-0.799130225986858	0.424214904835642	0.999727190789638
"gene_10138"	66.3261246092021	-0.147839174335657	0.104217588032258	-1.4185626162246	0.156026571296378	0.999727190789638
"gene_10139"	21.6509849241462	0.0274361624809751	0.116502776315058	0.235497928450902	0.813822286505439	0.999727190789638
"gene_1014"	18.6592074909497	-0.0506596139521661	0.103438457643944	-0.489756084014194	0.624306510134295	0.999727190789638
"gene_10140"	7.47890757441761	0.15697108162835	0.142135478820468	1.104376492984	0.269429853493258	0.999727190789638
"gene_10141"	3.541782392546	-0.0481119773494378	0.189736593479614	-0.253572473644136	0.799825864546492	0.999727190789638
"gene_10142"	25.9701615713379	-0.201473247035104	0.107246440994904	-1.87860077375134	0.0602990254307953	0.999727190789638
"gene_10143"	8.10037806331154	0.096986394730994	0.146906062066857	0.660193278388034	0.509129805176563	0.999727190789638
"gene_10144"	6.97838827965386	-0.0506661593071274	0.154160756877567	-0.32865795636542	0.742414236381893	0.999727190789638
"gene_10145"	4.48913598404669	0.158012831960377	0.177460029067316	0.890413648588089	0.373243816363988	0.999727190789638
"gene_10146"	1.39780987996176	0.0702244746544728	0.311794347734878	0.225226900887201	0.821802763135977	0.999727190789638
"gene_10147"	10.090671180306	0.40257880984033	0.162250841606485	2.48121246000513	0.0130936303268304	0.999727190789638
"gene_10148"	1.61712937040146	-0.0873187601886649	0.282039963584583	-0.309597119070958	0.756867347374432	0.999727190789638
"gene_10149"	1.98704486804226	0.317391391336771	0.273790927290569	1.15924729309942	0.246355399081017	0.999727190789638
"gene_1015"	22.9263430574329	-0.0649409783423218	0.107651503379246	-0.603251940788423	0.546341098918091	0.999727190789638
"gene_10150"	10.7073933951138	-0.0594049558013149	0.135210050558677	-0.439353106931462	0.660405699064287	0.999727190789638
"gene_10151"	17.5755807300978	-0.0250514629386559	0.114800636374658	-0.218217108630819	0.827259955520485	0.999727190789638
"gene_10152"	7.94891093210069	-0.23972968778796	0.253539265917547	-0.945532783335904	0.344386942073883	0.999727190789638
"gene_10153"	19.8408244731003	-0.150224075742223	0.221799506520522	-0.677296708630519	0.498217718777052	0.999727190789638
"gene_10154"	1.40887949874411	-0.198390878095849	0.331442759081148	-0.598567543445042	0.549461305076876	0.999727190789638
"gene_10155"	11.280775475579	0.112365203784816	0.131176898464297	0.856592929854938	0.39166989444803	0.999727190789638
"gene_10156"	8.78787480519567	0.0860876235085584	0.144098624169747	0.597421550723121	0.550225968998708	0.999727190789638
"gene_10157"	8.33555971471825	-0.129463706854319	0.155893729870318	-0.830461282580222	0.406278029505136	0.999727190789638
"gene_10158"	6.50569999267889	0.00785622768032924	0.163323541753279	0.0481022367993774	0.961634763562951	0.999727190789638
"gene_10159"	2.07688948760205	-0.224408189311843	0.267375754409499	-0.839298947683009	0.401301573604402	0.999727190789638
"gene_1016"	13.2153805309666	-0.118534004622948	0.133825028771043	-0.885738682154466	0.37575835866648	0.999727190789638
"gene_10160"	1.50428498975808	0.025072766275906	0.288102409013507	0.0870272704825961	0.930649835627425	0.999727190789638
"gene_10161"	1.62466924256599	0.134246808010868	0.296618820447857	0.452590323864723	0.650843767625505	0.999727190789638
"gene_10162"	12.4551772454956	-0.166896460897878	0.116703936907818	-1.43008423982908	0.15269284293208	0.999727190789638
"gene_10163"	2.29039735900925	0.189789757526815	0.239120410777724	0.793699529494516	0.427370374228501	0.999727190789638
"gene_10164"	6.21076464782299	0.0332054582054939	0.158449258515984	0.209565248310356	0.834007005145624	0.999727190789638
"gene_10165"	1.22802538229867	0.143300046701956	0.339149304573908	0.422527909594249	0.672639733627939	0.999727190789638
"gene_10166"	4.55026228343238	0.264656737822661	0.183237669104471	1.4443358678164	0.148644521068745	0.999727190789638
"gene_10167"	17.8715741303141	0.0473961092499231	0.109515324351844	0.43278061340212	0.665174158720679	0.999727190789638
"gene_10168"	18.5836506811815	0.0422811078519417	0.189952248763073	0.222588087939295	0.823856108327247	0.999727190789638
"gene_10169"	1.07637453790412	0.0888193123818687	0.370626713779745	0.239646277722582	0.810604485502364	0.999727190789638
"gene_1017"	15.2907330808922	0.0297065117551943	0.132674955864089	0.223904440455404	0.82283166046351	0.999727190789638
"gene_10170"	2.62048659936959	0.327368555155627	0.251415141799923	1.30210357583056	0.192880980951954	0.999727190789638
"gene_10171"	19.279499013765	0.0137270178921616	0.11152295151993	0.123086931479826	0.902038259753597	0.999727190789638
"gene_10172"	1.32682913597834	0.16547627780839	0.327956830581881	0.504567255131695	0.613862813488766	0.999727190789638
"gene_10173"	2.16646046205329	0.257476274136909	0.256716660292787	1.00295895811069	0.315880663942586	0.999727190789638
"gene_10174"	1.07831197968326	0.0886751808447372	0.370545713009734	0.239309693059133	0.81086544977402	0.999727190789638
"gene_10175"	3.99483898530629	0.045954114784006	0.193299919995243	0.237734784293428	0.812086803023353	0.999727190789638
"gene_10176"	1.07637453790412	0.0888193123818687	0.370626713779745	0.239646277722582	0.810604485502364	0.999727190789638
"gene_10177"	1.07637453790412	0.0888193123818687	0.370626713779745	0.239646277722582	0.810604485502364	0.999727190789638
"gene_10178"	1.07637453790412	0.0888193123818687	0.370626713779745	0.239646277722582	0.810604485502364	0.999727190789638
"gene_10179"	1.07637453790412	0.0888193123818687	0.370626713779745	0.239646277722582	0.810604485502364	0.999727190789638
"gene_1018"	7.0698428465478	-0.15764173733856	0.16087786172455	-0.979884588523865	0.327143091172347	0.999727190789638
"gene_10180"	1.07637453790412	0.0888193123818687	0.370626713779745	0.239646277722582	0.810604485502364	0.999727190789638
"gene_10181"	1.07637453790412	0.0888193123818687	0.370626713779745	0.239646277722582	0.810604485502364	0.999727190789638
"gene_10182"	1.07637453790412	0.0888193123818687	0.370626713779745	0.239646277722582	0.810604485502364	0.999727190789638
"gene_10183"	1.07637453790412	0.0888193123818687	0.370626713779745	0.239646277722582	0.810604485502364	0.999727190789638
"gene_10184"	10.3213689701404	-0.08147877541503	0.171166244767361	-0.476021282851481	0.634059215524944	0.999727190789638
"gene_10185"	1.07637453790412	0.0888193123818687	0.370626713779745	0.239646277722582	0.810604485502364	0.999727190789638
"gene_10186"	1.07637453790412	0.0888193123818687	0.370626713779745	0.239646277722582	0.810604485502364	0.999727190789638
"gene_10187"	8.06661133076568	0.0836762980603023	0.325905189516957	0.256750431572826	0.797371437380959	0.999727190789638
"gene_10188"	1.09859147930789	0.0415073172158113	0.367550428706946	0.112929584552072	0.910086381274982	0.999727190789638
"gene_10189"	1.09224109275731	0.174397078491919	0.366462403845286	0.475893506842646	0.634150248310821	0.999727190789638
"gene_1019"	7.91749601225663	-0.135449092844974	0.174158208981477	-0.777735908270508	0.436724718631662	0.999727190789638
"gene_10190"	1.11547564998594	0.173395073974393	0.366244821722073	0.473440342880739	0.635899053337414	0.999727190789638
"gene_10191"	1.07637453790412	0.0888193123818687	0.370626713779745	0.239646277722582	0.810604485502364	0.999727190789638
"gene_10192"	1.07637453790412	0.0888193123818687	0.370626713779745	0.239646277722582	0.810604485502364	0.999727190789638
"gene_10193"	1.07493347164297	0.138682815774468	0.373902024265933	0.370906833272001	0.710706925410608	0.999727190789638
"gene_10194"	1.13086892043038	-0.00369083065839391	0.365483301241932	-0.0100984932713814	0.9919427050782	0.999727190789638
"gene_10195"	1.07637453790412	0.0888193123818687	0.370626713779745	0.239646277722582	0.810604485502364	0.999727190789638
"gene_10196"	1.07637453790412	0.0888193123818687	0.370626713779745	0.239646277722582	0.810604485502364	0.999727190789638
"gene_10197"	1.07637453790412	0.0888193123818687	0.370626713779745	0.239646277722582	0.810604485502364	0.999727190789638
"gene_10198"	1.07637453790412	0.0888193123818687	0.370626713779745	0.239646277722582	0.810604485502364	0.999727190789638
"gene_10199"	1.07637453790412	0.0888193123818687	0.370626713779745	0.239646277722582	0.810604485502364	0.999727190789638
"gene_102"	1.07637453790412	0.0888193123818687	0.370626713779745	0.239646277722582	0.810604485502364	0.999727190789638
"gene_1020"	2.37224177519626	0.219621658574372	0.254747287189155	0.862115789328497	0.388623803524838	0.999727190789638
"gene_10200"	1.07637453790412	0.0888193123818687	0.370626713779745	0.239646277722582	0.810604485502364	0.999727190789638
"gene_10201"	1.07637453790412	0.0888193123818687	0.370626713779745	0.239646277722582	0.810604485502364	0.999727190789638
"gene_10202"	1.07637453790412	0.0888193123818687	0.370626713779745	0.239646277722582	0.810604485502364	0.999727190789638
"gene_10203"	1.07637453790412	0.0888193123818687	0.370626713779745	0.239646277722582	0.810604485502364	0.999727190789638
"gene_10204"	1.07637453790412	0.0888193123818687	0.370626713779745	0.239646277722582	0.810604485502364	0.999727190789638
"gene_10205"	1.07637453790412	0.0888193123818687	0.370626713779745	0.239646277722582	0.810604485502364	0.999727190789638
"gene_10206"	1.07637453790412	0.0888193123818687	0.370626713779745	0.239646277722582	0.810604485502364	0.999727190789638
"gene_10207"	1.07637453790412	0.0888193123818687	0.370626713779745	0.239646277722582	0.810604485502364	0.999727190789638
"gene_10208"	1.37173184740353	0.278712679514639	0.336429737184371	0.828442461261675	0.407419967969733	0.999727190789638
"gene_10209"	860.49464020884	0.0416269130627408	0.159481404497387	0.261014211618778	0.794081547761245	0.999727190789638
"gene_1021"	1.07637453790412	0.0888193123818687	0.370626713779745	0.239646277722582	0.810604485502364	0.999727190789638
"gene_10210"	1.07637453790412	0.0888193123818687	0.370626713779745	0.239646277722582	0.810604485502364	0.999727190789638
"gene_10211"	1.07637453790412	0.0888193123818687	0.370626713779745	0.239646277722582	0.810604485502364	0.999727190789638
"gene_10212"	1.07637453790412	0.0888193123818687	0.370626713779745	0.239646277722582	0.810604485502364	0.999727190789638
"gene_10213"	1.07637453790412	0.0888193123818687	0.370626713779745	0.239646277722582	0.810604485502364	0.999727190789638
